antecedents_str,consequents_str,support,confidence,lift,leverage,conviction,antecedent_support,consequent_support
"lightning, witch-ev1",OUTCOME=LOSS,0.022973698336017177,0.5273533760473139,1.0547067520946278,0.0011916264090177132,1.0578727841501563,0.04356414385399893,0.5
"the-log, witch-ev1",OUTCOME=LOSS,0.02269457863660762,0.5273135445248192,1.0546270890496383,0.0011755233494363908,1.0577836411609498,0.04303811057434246,0.5
"hunter-ev1, the-log",OUTCOME=LOSS,0.017530864197530863,0.5269441755404969,1.0538883510809938,0.0008964036500268384,1.056957708049113,0.03326892109500805,0.5
"skeletons, witch-ev1",OUTCOME=LOSS,0.018947933440687063,0.526865671641791,1.053731343283582,0.0009661835748792265,1.056782334384858,0.035963499731615674,0.5
"arrows, golden-knight",OUTCOME=LOSS,0.011615673644659152,0.5262645914396887,1.0525291828793775,0.0005797101449275359,1.055441478439425,0.022071926999463233,0.5
"hunter-ev1, monk, royal-giant-ev1",OUTCOME=LOSS,0.012624798711755234,0.5261744966442953,1.0523489932885906,0.0006280193236714981,1.0552407932011332,0.023993558776167472,0.5
"electro-spirit, monk, the-log",OUTCOME=LOSS,0.012581857219538379,0.526032315978456,1.052064631956912,0.0006226516371443912,1.0549242424242424,0.023918411164787975,0.5
"hunter-ev1, royal-giant-ev1, the-log",OUTCOME=LOSS,0.016382179280730005,0.5258442453480359,1.0516884906960717,0.0008051529790660227,1.0545058139534884,0.031154052603327965,0.5
"hog-rider, the-log",OUTCOME=LOSS,0.03200214707461084,0.5257495590828923,1.0514991181657847,0.0015673644659151865,1.054295277054667,0.06086956521739131,0.5
"earthquake, skeletons",OUTCOME=LOSS,0.017144390767579173,0.5256747860434496,1.0513495720868993,0.0008373590982286641,1.0541290770298404,0.03261406333870102,0.5
"monk, royal-giant-ev1",OUTCOME=LOSS,0.014524959742351047,0.5256410256410257,1.0512820512820513,0.0007085346215781,1.0540540540540542,0.027632850241545895,0.5
"fisherman, monk, royal-giant-ev1",OUTCOME=LOSS,0.013784219001610306,0.5255832992222677,1.0511665984445353,0.0006709608158883516,1.0539257981018118,0.02622651637144391,0.5
"firecracker-ev1, skeletons, the-log",OUTCOME=LOSS,0.014074074074074074,0.5254509018036072,1.0509018036072144,0.0006816961889425655,1.0536317567567568,0.026784755770263017,0.5
"monk, royal-giant-ev1, the-log",OUTCOME=LOSS,0.012860976918947933,0.5252082419991232,1.0504164839982464,0.0006172839506172843,1.0530932594644506,0.024487385936661298,0.5
"electro-spirit, hunter-ev1, monk",OUTCOME=LOSS,0.012313472893183039,0.5251831501831502,1.0503663003663004,0.0005904455179817497,1.0530376084860174,0.023446054750402578,0.5
"electro-spirit, monk, royal-giant-ev1",OUTCOME=LOSS,0.013687600644122383,0.5249073692877728,1.0498147385755456,0.0006494900697799257,1.0524263431542462,0.026076221148684915,0.5
flying-machine,OUTCOME=LOSS,0.03890499194847021,0.5248370745836352,1.0496741491672703,0.0018411164787976442,1.0522706491923197,0.07412775093934514,0.5
"electro-spirit, lightning",OUTCOME=LOSS,0.014632313472893184,0.5246343341031563,1.0492686682063126,0.0006870638754696741,1.051821862348178,0.02789049919484702,0.5
"electro-spirit, fisherman, monk",OUTCOME=LOSS,0.013344068706387546,0.5244725738396624,1.0489451476793248,0.0006226516371443894,1.051464063886424,0.025442834138486314,0.5
"electro-spirit, hunter-ev1, the-log",OUTCOME=LOSS,0.016081588835212022,0.5243262163108156,1.048652432621631,0.0007461084272678466,1.051140544518028,0.03067096081588835,0.5
"electro-spirit, monk",OUTCOME=LOSS,0.014546430488459473,0.5241779497098645,1.048355899419729,0.0006709608158883516,1.050813008130081,0.027750939345142243,0.5
"earthquake, skeletons, the-log",OUTCOME=LOSS,0.016768652710681696,0.5241610738255034,1.0483221476510067,0.0007729468599033812,1.0507757404795486,0.03199141170155663,0.5
freeze,OUTCOME=LOSS,0.012989801395598497,0.5240363793850151,1.0480727587700303,0.0005958132045088566,1.0505004549590535,0.02478797638217928,0.5
"fisherman, hunter-ev1, monk",OUTCOME=LOSS,0.012581857219538379,0.5236818588025022,1.0473637176050044,0.0005689747718733221,1.049718574108818,0.024025764895330114,0.5
"fisherman, monk",OUTCOME=LOSS,0.014278046162104133,0.5227987421383647,1.0455974842767295,0.0006226516371443912,1.0477759472817132,0.027310789049919484,0.5
"fisherman, hunter-ev1, the-log",OUTCOME=LOSS,0.01637144390767579,0.5227973945834762,1.0455947891669524,0.0007139023081052069,1.0477729885057472,0.03131508319914117,0.5
"hunter-ev1, royal-giant-ev1",OUTCOME=LOSS,0.01786366076221149,0.5227772541627396,1.0455545083254791,0.0007783145464304898,1.0477287689269257,0.034170692431562,0.5
"fisherman, lightning",OUTCOME=LOSS,0.016500268384326354,0.5226113566814009,1.0452227133628018,0.0007139023081052069,1.0473646723646723,0.031572732152442294,0.5
"ice-wizard, poison",OUTCOME=LOSS,0.010359634997316156,0.5221861471861471,1.0443722943722942,0.00044015029522275796,1.04643261608154,0.019838969404186797,0.5
"fisherman, monk, the-log",OUTCOME=LOSS,0.012635534084809446,0.5221827861579414,1.044365572315883,0.0005367686527106806,1.0464252553389044,0.02419753086419753,0.5
"royal-giant-ev1, the-log",OUTCOME=LOSS,0.02219001610305958,0.5221015407931296,1.0442030815862593,0.0009393451422436937,1.046247357293869,0.042501341921631776,0.5
"barbarian-barrel, graveyard",OUTCOME=LOSS,0.012860976918947933,0.5220043572984749,1.0440087145969499,0.0005421363392377875,1.046034639927074,0.02463768115942029,0.5
mega-knight-ev1,OUTCOME=LOSS,0.030767579173376275,0.5219450009105809,1.0438900018211619,0.0012936124530327428,1.045904761904762,0.058947933440687064,0.5
"electro-spirit, fisherman",OUTCOME=LOSS,0.0221256038647343,0.5212443095599393,1.0424886191198786,0.0009017713365539436,1.0443740095087162,0.04244766505636071,0.5
"fisherman, royal-giant-ev1, the-log",OUTCOME=LOSS,0.021009125067096082,0.5210330138445155,1.042066027689031,0.0008480944712828779,1.0439132851584214,0.04032206119162641,0.5
"electro-spirit, fisherman, the-log",OUTCOME=LOSS,0.02015029522275899,0.5209547599222869,1.0419095198445738,0.0008105206655931278,1.0437427578215526,0.038679549114331725,0.5
"fisherman, hunter-ev1, royal-giant-ev1",OUTCOME=LOSS,0.01755233494363929,0.5208665179993629,1.0417330359987258,0.0007031669350509931,1.0435505319148937,0.033698336017176596,0.5
"hog-rider, ice-spirit-ev1",OUTCOME=LOSS,0.015018786902844874,0.5208488458674609,1.0416976917349219,0.0006011808910359635,1.0435120435120435,0.028835212023617822,0.5
"earthquake, ice-spirit-ev1, skeletons",OUTCOME=LOSS,0.010123456790123457,0.5207067918277195,1.041413583655439,0.0004025764895330113,1.0432027649769586,0.019441760601180892,0.5
"goblin-hut, hog-rider, skeletons",OUTCOME=LOSS,0.010144927536231883,0.5206611570247934,1.0413223140495869,0.0004025764895330113,1.043103448275862,0.019484702093397744,0.5
"fisherman, the-log",OUTCOME=LOSS,0.021846484165324746,0.5205935021744692,1.0411870043489384,0.0008641975308642004,1.0429562433297759,0.04196457326892109,0.5
"hog-rider, ice-spirit",OUTCOME=LOSS,0.012002147074610843,0.5204841713221601,1.0409683426443201,0.0004723564143853994,1.0427184466019417,0.023059581320450887,0.5
royal-giant-ev1,OUTCOME=LOSS,0.02578636607622115,0.5204767063921993,1.0409534127843987,0.0010144927536231904,1.0427022141888838,0.04954374664519592,0.5
"skeletons, the-log, witch-ev1",OUTCOME=LOSS,0.016060118089103598,0.5201668984700974,1.040333796940195,0.0006226516371443929,1.0420289855072467,0.03087493290391841,0.5
"electro-spirit, hunter-ev1",OUTCOME=LOSS,0.01757380568974772,0.520012706480305,1.04002541296061,0.0006763285024154603,1.041694242223693,0.03379495437466452,0.5
"hog-rider, ice-spirit-ev1, the-log",OUTCOME=LOSS,0.014557165861513687,0.5199386503067485,1.039877300613497,0.0005582393988191083,1.0415335463258786,0.027997852925389158,0.5
"electro-spirit, fisherman, hunter-ev1",OUTCOME=LOSS,0.01711218464841653,0.5198956294846705,1.039791258969341,0.0006548577563070292,1.0414402173913042,0.032914653784219004,0.5
"arrows, flying-machine, goblin-cage-ev1",OUTCOME=LOSS,0.02254428341384863,0.5198019801980198,1.0396039603960396,0.0008588298443370918,1.041237113402062,0.04337090713902308,0.5
"barbarian-barrel, graveyard, poison",OUTCOME=LOSS,0.01214170692431562,0.5197610294117647,1.0395220588235294,0.0004616210413311856,1.0411483253588516,0.023360171765968867,0.5
"fisherman, skeletons, the-log",OUTCOME=LOSS,0.011808910359634998,0.5196032120925839,1.0392064241851677,0.0004455179817498666,1.0408062930186825,0.022726784755770262,0.5
"electro-spirit, fisherman, royal-giant-ev1",OUTCOME=LOSS,0.021599570585077832,0.5194939323521818,1.0389878647043636,0.0008105206655931313,1.0405695862439548,0.0415780998389694,0.5
monk,OUTCOME=LOSS,0.02440150295222759,0.5194241316270567,1.0388482632541134,0.0009125067096081609,1.0404184498335711,0.04697799248523886,0.5
"electro-spirit, hunter-ev1, royal-giant-ev1",OUTCOME=LOSS,0.01706924315619968,0.519268451992162,1.038536903984324,0.000633387010198605,1.0400815217391304,0.03287171229200215,0.5
bowler,OUTCOME=LOSS,0.028438003220611918,0.5192081536652293,1.0384163073304586,0.001052066559312937,1.0399510803098246,0.05477187332259796,0.5
"fisherman, royal-giant-ev1",OUTCOME=LOSS,0.02342458400429415,0.5190294957183634,1.0380589914367269,0.0008588298443370918,1.039564787339268,0.04513150831991412,0.5
"electro-spirit, royal-giant-ev1",OUTCOME=LOSS,0.022458400429414924,0.5187205554178032,1.0374411108356063,0.0008105206655931313,1.0388974755280784,0.043295759527643585,0.5
"royal-giant-ev1, skeletons, the-log",OUTCOME=LOSS,0.012152442297369833,0.5185524507558406,1.037104901511681,0.00043478260869565105,1.038534728829686,0.023435319377348364,0.5
"cannon-ev1, the-log",OUTCOME=LOSS,0.021309715512614062,0.5184121180464872,1.0368242360929745,0.0007568438003220587,1.0382321041214748,0.04110574342458401,0.5
"electro-spirit, royal-giant-ev1, the-log",OUTCOME=LOSS,0.0204723564143854,0.5183473770046209,1.0366947540092417,0.0007246376811594207,1.0380925507900678,0.03949543746645196,0.5
"lightning, skeletons, witch-ev1",OUTCOME=LOSS,0.015738056897477187,0.5180212014134276,1.0360424028268551,0.0005475040257648944,1.0373900293255132,0.030381105743424584,0.5
arrows,OUTCOME=LOSS,0.18950080515297907,0.5177298724153102,1.0354597448306204,0.006489533011272142,1.0367633643495713,0.36602254428341385,0.5
"giant-snowball-ev1, guards",OUTCOME=LOSS,0.0268491680085883,0.5174839644113387,1.0349679288226774,0.0009071390230810522,1.0362349914236706,0.051884057971014495,0.5
"fisherman, hunter-ev1",OUTCOME=LOSS,0.018132045088566827,0.5174632352941176,1.0349264705882353,0.0006119162640901774,1.036190476190476,0.0350402576489533,0.5
"goblin-hut, hog-rider, ice-spirit-ev1",OUTCOME=LOSS,0.010520665593129362,0.5174234424498416,1.0348468848996832,0.00035426731078905087,1.0361050328227572,0.020332796564680622,0.5
"goblin-hut, hog-rider",OUTCOME=LOSS,0.012195383789586688,0.5170687300864816,1.0341374601729632,0.0004025764895330113,1.0353440150801132,0.023585614600107354,0.5
"berserker, witch-ev1",OUTCOME=LOSS,0.01500805152979066,0.5170118343195266,1.0340236686390532,0.0004938271604938271,1.0352220520673812,0.029028448738593667,0.5
"the-log, valkyrie-ev1",OUTCOME=LOSS,0.015759527643585614,0.5161744022503516,1.0323488045007032,0.0004938271604938271,1.0334302325581395,0.030531400966183574,0.5
skeleton-king,OUTCOME=LOSS,0.031207729468599035,0.516066039410616,1.032132078821232,0.0009715512614063351,1.0331988261188554,0.0604723564143854,0.5
"mighty-miner, wall-breakers-ev1",OUTCOME=LOSS,0.010907139023081052,0.515997968511935,1.03199593702387,0.00033816425120773014,1.0330535152151104,0.021137949543746645,0.5
"berserker, goblin-hut, witch-ev1",OUTCOME=LOSS,0.014396135265700483,0.5157692307692308,1.0315384615384615,0.0004401502952227597,1.0325655281969817,0.027911969940955447,0.5
"royal-hogs, the-log",OUTCOME=LOSS,0.01707997852925389,0.5157212317666126,1.031442463533225,0.0005206655931293581,1.0324631860776436,0.03311862587224906,0.5
"arrows, mega-knight-ev1",OUTCOME=LOSS,0.017391304347826087,0.5155951623169955,1.031190324633991,0.0005260332796564668,1.0321944809461234,0.03373054213633924,0.5
"lightning, the-log, witch-ev1",OUTCOME=LOSS,0.019001610305958132,0.5155840372851733,1.0311680745703466,0.0005743424584004307,1.0321707757065544,0.036854535695115404,0.5
"ice-spirit-ev1, skeletons, witch-ev1",OUTCOME=LOSS,0.013730542136339239,0.5155179363160016,1.0310358726320032,0.00041331186258722515,1.0320299500831946,0.026634460547504027,0.5
"goblin-hut, hog-rider, the-log",OUTCOME=LOSS,0.011336553945249597,0.5153733528550511,1.0307467057101023,0.0003381642512077284,1.0317220543806644,0.021996779388083736,0.5
wall-breakers,OUTCOME=LOSS,0.02650563607085346,0.5153412648716342,1.0306825297432685,0.0007890499194847002,1.0316537467700257,0.05143317230273752,0.5
"barbarian-barrel, ice-wizard",OUTCOME=LOSS,0.012313472893183039,0.5152740341419587,1.0305480682839174,0.0003650026838432647,1.0315106580166822,0.023896940418679548,0.5
"berserker, skeletons, witch-ev1",OUTCOME=LOSS,0.013515834675254966,0.515139116202946,1.030278232405892,0.0003972088030059044,1.031223628691983,0.026237251744498123,0.5
"arrows, goblin-cage-ev1",OUTCOME=LOSS,0.026398282340311326,0.5150816925010473,1.0301633850020946,0.0007729468599033812,1.0311015118790496,0.05125067096081589,0.5
"arrows, flying-machine",OUTCOME=LOSS,0.032710681696188945,0.5148698884758365,1.029739776951673,0.0009447128287708023,1.0306513409961686,0.06353193773483629,0.5
"ice-spirit-ev1, lightning, witch-ev1",OUTCOME=LOSS,0.01379495437466452,0.514823717948718,1.029647435897436,0.0003972088030059044,1.0305532617671347,0.02679549114331723,0.5
"ice-spirit-ev1, the-log, witch-ev1",OUTCOME=LOSS,0.013837895866881373,0.5145708582834331,1.0291417165668661,0.0003918411164787975,1.030016447368421,0.02689210950080515,0.5
dart-goblin,OUTCOME=LOSS,0.019151905528717122,0.5145659071243149,1.0291318142486299,0.0005421363392377893,1.0300059417706475,0.037219538378958666,0.5
"arrows, goblin-gang, wall-breakers-ev1",OUTCOME=LOSS,0.015297906602254429,0.5144404332129964,1.0288808664259927,0.0004294149221685459,1.0297397769516727,0.029736983360171765,0.5
"electro-spirit, fisherman, skeletons",OUTCOME=LOSS,0.011862587224906065,0.5144320297951582,1.0288640595903165,0.0003327965646806215,1.0297219558964523,0.023059581320450887,0.5
"arrows, goblin-gang",OUTCOME=LOSS,0.0390552871712292,0.5140596297866328,1.0281192595732656,0.001068169618894256,1.0289328293108462,0.07597423510466988,0.5
"berserker, lightning, witch-ev1",OUTCOME=LOSS,0.014353193773483628,0.5140330642060745,1.028066128412149,0.0003918411164787975,1.028876582278481,0.02792270531400966,0.5
"berserker, the-log, witch-ev1",OUTCOME=LOSS,0.01406333870101986,0.5139270302079246,1.0278540604158493,0.0003811057434245837,1.0286521388216303,0.027364465915190553,0.5
hunter-ev1,OUTCOME=LOSS,0.022995169082125604,0.5137922763252579,1.0275845526505158,0.000617283950617286,1.0283670448939322,0.044755770263016637,0.5
"earthquake, ice-spirit-ev1",OUTCOME=LOSS,0.011808910359634998,0.5137786081270435,1.027557216254087,0.0003166935050993025,1.0283381364073008,0.02298443370907139,0.5
"goblin-hut, the-log, witch-ev1",OUTCOME=LOSS,0.016435856146001075,0.513758389261745,1.02751677852349,0.0004401502952227597,1.028295376121463,0.03199141170155663,0.5
"goblin-machine, rage",OUTCOME=LOSS,0.048760064412238326,0.5133943709732113,1.0267887419464226,0.0012721417069243152,1.0275261324041813,0.09497584541062802,0.5
"fisherman, royal-giant-ev1, skeletons",OUTCOME=LOSS,0.012163177670424047,0.5133665609424558,1.0267331218849116,0.0003166935050993025,1.0274674115456237,0.02369296833064949,0.5
"berserker, ice-spirit-ev1, witch-ev1",OUTCOME=LOSS,0.013623188405797102,0.5133495145631068,1.0266990291262137,0.00035426731078905087,1.0274314214463842,0.026537842190016103,0.5
"goblin-hut, lightning, witch-ev1",OUTCOME=LOSS,0.0159849704777241,0.5130944176430048,1.0261888352860096,0.00040794417606011824,1.0268931351733899,0.031154052603327965,0.5
"earthquake, ice-spirit-ev1, the-log",OUTCOME=LOSS,0.011615673644659152,0.5127962085308057,1.0255924170616113,0.00028985507246376795,1.0262645914396886,0.02265163714439077,0.5
"berserker, goblin-hut",OUTCOME=LOSS,0.02109500805152979,0.5127870563674322,1.0255741127348643,0.0005260332796564668,1.026245313336904,0.041137949543746645,0.5
mighty-miner,OUTCOME=LOSS,0.024970477724100913,0.5121092029942756,1.0242184059885513,0.0005904455179817497,1.0248194945848375,0.048760064412238326,0.5
"poison, the-log",OUTCOME=LOSS,0.011583467525496511,0.5121025154247746,1.0242050308495492,0.0002737520128824472,1.0248054474708173,0.022619431025228127,0.5
"goblin-hut, witch-ev1",OUTCOME=LOSS,0.02337090713902308,0.511994355597366,1.023988711194732,0.0005475040257648944,1.024578313253012,0.04564680622651637,0.5
"barbarian-barrel, poison",OUTCOME=LOSS,0.01352657004830918,0.5119869971556278,1.0239739943112556,0.0003166935050993025,1.0245628642797668,0.026419753086419754,0.5
"hunter-ev1, skeletons, the-log",OUTCOME=LOSS,0.01010198604401503,0.5116911364872213,1.0233822729744426,0.00023081052066559367,1.0239420935412027,0.019742351046698872,0.5
"arrows, wall-breakers-ev1",OUTCOME=LOSS,0.016736446591519055,0.5116508040695765,1.023301608139153,0.00038110574342458195,1.0238575268817203,0.032710681696188945,0.5
cannon-ev1,OUTCOME=LOSS,0.027546967257112184,0.5115629984051037,1.0231259968102073,0.0006226516371443912,1.0236734693877552,0.053848631239935586,0.5
boss-bandit,OUTCOME=LOSS,0.06847020933977456,0.511467522052927,1.022935044105854,0.001535158346752552,1.023473407747866,0.13387010198604402,0.5
"lightning, the-log",OUTCOME=LOSS,0.03599570585077831,0.5113619033094403,1.0227238066188806,0.000799785292538914,1.0232521847690388,0.0703918411164788,0.5
"goblin-hut, skeletons, witch-ev1",OUTCOME=LOSS,0.0150402576489533,0.5113138686131387,1.0226277372262773,0.0003327965646806215,1.0231516056758774,0.029414922168545358,0.5
"royal-giant-ev1, skeletons",OUTCOME=LOSS,0.012925389157273216,0.5112526539278133,1.0225053078556265,0.00028448738593666277,1.0230234578627282,0.025281803542673106,0.5
goblin-machine,OUTCOME=LOSS,0.0536983360171766,0.5112428454619787,1.0224856909239575,0.0011808910359634994,1.0230029276453367,0.1050348899624262,0.5
royal-delivery,OUTCOME=LOSS,0.01202361782071927,0.5109489051094891,1.0218978102189782,0.0002576489533011282,1.0223880597014927,0.023531937734836285,0.5
goblins,OUTCOME=LOSS,0.013569511540526033,0.5109135004042037,1.0218270008084074,0.00028985507246376795,1.0223140495867769,0.02655931293612453,0.5
"ice-spirit-ev1, witch-ev1",OUTCOME=LOSS,0.015405260332796565,0.5108579565681738,1.0217159131363476,0.0003274288781535163,1.0221979621542943,0.030155662909286098,0.5
"cannon-ev1, earthquake",OUTCOME=LOSS,0.010799785292538916,0.5106598984771574,1.0213197969543149,0.00022544283413848676,1.0217842323651454,0.02114868491680086,0.5
poison,OUTCOME=LOSS,0.03150831991411702,0.5103460267779517,1.0206920535559034,0.0006387546967257136,1.0211292613636365,0.06173913043478261,0.5
"lightning, skeletons, the-log",OUTCOME=LOSS,0.024143853998926462,0.5100929916080744,1.0201859832161488,0.00047772410091250633,1.0206018518518518,0.04733225979602791,0.5
"fisherman, skeletons",OUTCOME=LOSS,0.014782608695652174,0.51,1.02,0.00028985507246376795,1.0204081632653061,0.028985507246376812,0.5
"hog-rider, ice-spirit, the-log",OUTCOME=LOSS,0.011154052603327965,0.5098135426889107,1.0196270853778213,0.00021470746108427294,1.02002002002002,0.021878690284487384,0.5
"electro-spirit, royal-giant-ev1, skeletons",OUTCOME=LOSS,0.012066559312936124,0.509750566893424,1.019501133786848,0.00023081052066559193,1.0198889916743756,0.023671497584541065,0.5
"cannon-ev1, earthquake, the-log",OUTCOME=LOSS,0.010542136339237788,0.5093360995850622,1.0186721991701244,0.0001932367149758453,1.0190274841437632,0.020697799248523885,0.5
fisherman,OUTCOME=LOSS,0.03814278046162104,0.508807102964342,1.017614205928684,0.0006602254428341378,1.0179300291545188,0.0749651100375738,0.5
"arrows, goblin-machine",OUTCOME=LOSS,0.04821256038647343,0.5087798799139006,1.0175597598278012,0.0008319914117015589,1.0178736162361626,0.09476113794954374,0.5
"arrows, rage",OUTCOME=LOSS,0.056081588835212026,0.508666017526777,1.017332035053554,0.0009554482018250127,1.017637732857709,0.11025228126677403,0.5
"arrows, goblin-machine, rage",OUTCOME=LOSS,0.044863123993558775,0.5085797736400146,1.0171595472800292,0.0007568438003220587,1.0174591381872213,0.08821256038647343,0.5
"goblin-hut, ice-spirit-ev1, witch-ev1",OUTCOME=LOSS,0.015061728395061728,0.5079652425778421,1.0159304851556843,0.00023617820719269884,1.0161883738042679,0.02965110037573806,0.5
goblin-cage-ev1,OUTCOME=LOSS,0.03607085346215781,0.5074762120525601,1.0149524241051202,0.0005314009661835789,1.0151793928242872,0.07107890499194847,0.5
"cannon-ev1, skeletons, the-log",OUTCOME=LOSS,0.012989801395598497,0.5067001675041876,1.0134003350083751,0.00017176596886741766,1.0135823429541595,0.02563607085346216,0.5
fireball,OUTCOME=LOSS,0.052775093934514225,0.5066996495567925,1.013399299113585,0.0006977992485238879,1.013581278729628,0.10415458937198067,0.5
skeletons-ev1,OUTCOME=LOSS,0.028427267847557704,0.506600344365793,1.013200688731586,0.0003703703703703716,1.0133772780147345,0.056113794954374664,0.5
"hunter-ev1, royal-giant-ev1, skeletons",OUTCOME=LOSS,0.010338164251207729,0.5065754865860073,1.0131509731720145,0.00013419216317766929,1.0133262260127929,0.02040794417606012,0.5
electro-spirit,OUTCOME=LOSS,0.0522061191626409,0.5065097385688991,1.0130194771377983,0.0006709608158883551,1.0131912199240187,0.1030703166935051,0.5
"goblin-gang, valkyrie-ev1",OUTCOME=LOSS,0.011358024691358024,0.5064624222115844,1.0129248444231689,0.0001449275362318831,1.0130940834141609,0.022426194310252282,0.5
"berserker, goblin-hut, lightning",OUTCOME=LOSS,0.016124530327428877,0.5064059339177344,1.0128118678354687,0.00020397208803005912,1.0129781420765027,0.031841116478797636,0.5
"berserker, goblin-hut, the-log",OUTCOME=LOSS,0.016714975845410627,0.5061768530559168,1.0123537061118335,0.00020397208803005912,1.012508229098091,0.033022007514761136,0.5
"electro-spirit, hunter-ev1, skeletons",OUTCOME=LOSS,0.01010198604401503,0.5056421278882322,1.0112842557764643,0.00011272141706924338,1.0114130434782609,0.019978529253891573,0.5
"berserker, goblin-hut, skeletons",OUTCOME=LOSS,0.01497584541062802,0.5056179775280899,1.0112359550561798,0.00016639828234031075,1.0113636363636365,0.029618894256575417,0.5
guards,OUTCOME=LOSS,0.08230810520665593,0.5052388797364086,1.0104777594728171,0.0008534621578099866,1.010588705380927,0.1629092860976919,0.5
"goblin-hut, ice-spirit-ev1, skeletons",OUTCOME=LOSS,0.01973161567364466,0.5050838142346799,1.0101676284693597,0.00019860440150295047,1.0102720710716269,0.039066022544283416,0.5
"guards, the-log",OUTCOME=LOSS,0.01674718196457327,0.505017805114924,1.010035610229848,0.00016639828234031248,1.0101373446697188,0.03316156736446591,0.5
"goblin-hut, ice-spirit-ev1, lightning",OUTCOME=LOSS,0.01571658615136876,0.5046535677352637,1.0093071354705274,0.0001449275362318831,1.0093945720250521,0.03114331723027375,0.5
"cannon-ev1, skeletons",OUTCOME=LOSS,0.013666129898013956,0.5045580657946889,1.0091161315893777,0.0001234567901234572,1.0092,0.027085346215780997,0.5
"goblin-hut, lightning, skeletons",OUTCOME=LOSS,0.01559849704777241,0.5045138888888889,1.0090277777777779,0.00013955984970477793,1.0091100210231254,0.030917874396135265,0.5
giant-snowball-ev1,OUTCOME=LOSS,0.04459473966720343,0.5038204972710734,1.0076409945421467,0.00033816425120773014,1.0076998288926913,0.0885131508319914,0.5
"ice-spirit-ev1, lightning, the-log",OUTCOME=LOSS,0.015780998389694042,0.5037697052775874,1.0075394105551747,0.00011808910359634855,1.0075966850828728,0.03132581857219539,0.5
"goblin-hut, lightning, the-log",OUTCOME=LOSS,0.018443370907139024,0.5036646144825565,1.007329228965113,0.00013419216317767102,1.007383343177791,0.036618357487922706,0.5
"lightning, skeletons",OUTCOME=LOSS,0.028845947396672036,0.503466366872775,1.00693273374555,0.00019860440150295394,1.0069811320754718,0.057294685990338164,0.5
"berserker, lightning, skeletons",OUTCOME=LOSS,0.01488996242619431,0.503448275862069,1.006896551724138,0.00010198604401502956,1.0069444444444444,0.02957595276435856,0.5
"goblin-hut, ice-spirit-ev1, the-log",OUTCOME=LOSS,0.021320450885668276,0.503294475418145,1.00658895083629,0.0001395598497047762,1.0066326530612246,0.042361782071927,0.5
balloon,OUTCOME=LOSS,0.02844873859366613,0.503037205770691,1.006074411541382,0.00017176596886742113,1.0061115355233003,0.05655394524959742,0.5
"berserker, goblin-hut, ice-spirit-ev1",OUTCOME=LOSS,0.015555555555555555,0.5029503644567859,1.0059007289135717,9.125067096081574e-05,1.0059357541899443,0.03092860976918948,0.5
"berserker, ice-spirit-ev1, the-log",OUTCOME=LOSS,0.015577026301663983,0.5027720027720027,1.0055440055440055,8.588298443370883e-05,1.005574912891986,0.030982286634460548,0.5
"berserker, lightning, the-log",OUTCOME=LOSS,0.015845410628019325,0.5025536261491318,1.0051072522982636,8.051529790660192e-05,1.0051334702258727,0.031529790660225446,0.5
"berserker, ice-spirit-ev1, skeletons",OUTCOME=LOSS,0.01482555018786903,0.50254730713246,1.00509461426492,7.514761137949674e-05,1.0051207022677395,0.029500805152979065,0.5
"berserker, ice-spirit-ev1, lightning",OUTCOME=LOSS,0.015147611379495437,0.5024928774928775,1.004985754985755,7.514761137949501e-05,1.0050107372942019,0.030144927536231884,0.5
"fisherman, hunter-ev1, skeletons",OUTCOME=LOSS,0.010338164251207729,0.5023474178403755,1.004694835680751,4.830917874396046e-05,1.0047169811320753,0.020579710144927536,0.5
the-log,OUTCOME=LOSS,0.16241545893719805,0.5021741295183721,1.0043482590367443,0.0007031669350509862,1.0043672489665287,0.32342458400429414,0.5
"ice-spirit-ev1, lightning",OUTCOME=LOSS,0.016414385399892647,0.5019697964543665,1.003939592908733,6.441223832528292e-05,1.0039551746868822,0.03269994632313473,0.5
"ice-spirit-ev1, skeletons",OUTCOME=LOSS,0.03028448738593666,0.5019572953736654,1.0039145907473308,0.00011808910359634855,1.0039299749910682,0.06033279656468062,0.5
"ice-spirit-ev1, lightning, skeletons",OUTCOME=LOSS,0.015147611379495437,0.501778093883357,1.003556187766714,5.367686527106737e-05,1.003568879371877,0.03018786902844874,0.5
"electro-dragon-ev1, tornado",OUTCOME=LOSS,0.015888352120236177,0.5016949152542373,1.0033898305084745,5.367686527106563e-05,1.0034013605442176,0.03166935050993022,0.5
zap,OUTCOME=LOSS,0.02241545893719807,0.501561374009128,1.003122748018256,6.97799248523881e-05,1.0031325301204819,0.04469135802469136,0.5
"goblin-hut, skeletons",OUTCOME=LOSS,0.023113258185721953,0.5015140927090612,1.0030281854181224,6.97799248523881e-05,1.00303738317757,0.04608695652173913,0.5
"hunter-ev1, skeletons",OUTCOME=LOSS,0.010907139023081052,0.5014807502467917,1.0029615004935835,3.220611916264146e-05,1.002970297029703,0.021749865807836822,0.5
"goblin-hut, skeletons, the-log",OUTCOME=LOSS,0.020901771336553944,0.5009004373552868,1.0018008747105736,3.7573805689746637e-05,1.00180412371134,0.041728395061728395,0.5
